ID;Year_Birth;Education;Marital_Status;Income;Age;Total_Children;Kidhome;Teenhome;Is_Parent;Family_Size;Dt_Customer;Recency;Customer_Tenure;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;Total_Spending;Total_Purchases;Avg_Spending_per_Purchase;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;AcceptedCmp1;AcceptedCmp2;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;Total_Campaigns_Accepted;Complain
6575;1981;Graduation;Together;56386;43;2;1;1;1;4;27/10/2012;51;4384;230;48;214;13;32;75;612;25;24.48;8;9;1;7;9;0;0;0;0;0;0;0
3829;1979;Basic;Together;24594;45;1;1;0;1;3;10/12/2013;94;3975;1;3;6;10;0;9;29;5;5.8;1;1;0;3;5;0;0;0;0;0;0;0
3091;1981;2nd cycle;Together;75774;43;1;1;0;1;3;02/05/2014;27;3832;340;21;134;258;14;56;823;21;39.19047619;1;7;5;8;4;0;0;0;0;0;0;0
10141;1960;Master;Divorced;39228;64;0;0;0;0;1;10/05/2013;1;4189;7;1;6;0;3;3;20;4;5;1;0;0;3;4;0;0;0;0;0;0;0
5177;1974;Master;Married;58494;50;1;0;1;1;3;12/12/2013;56;3973;298;7;68;4;0;19;396;16;24.75;2;6;2;6;6;0;0;0;0;0;0;0
7005;1981;Graduation;Single;58684;43;0;0;0;0;1;16/06/2014;71;3787;479;35;179;28;7;85;813;21;38.71428571;1;5;3;12;2;0;0;0;1;0;1;0
6409;1967;Graduation;Divorced;57136;57;0;0;0;0;1;18/05/2013;18;4181;267;140;599;34;12;127;1179;20;58.95;1;7;5;7;6;0;0;0;0;0;0;0
7485;1950;Phd;Widow;56551;74;2;1;1;1;3;07/05/2014;48;3827;67;4;32;17;2;16;138;10;13.8;3;2;1;4;4;0;0;0;0;0;0;0
8079;1982;Graduation;Married;22448;42;1;1;0;1;3;26/02/2014;86;3897;3;1;8;23;2;18;55;9;6.111111111;3;2;1;3;3;0;0;0;0;0;0;0
8395;1961;Graduation;Single;82014;63;0;0;0;0;1;20/08/2012;48;4452;980;37;265;35;163;31;1511;22;68.68181818;1;3;6;12;6;0;0;0;0;0;0;0
10352;1963;Graduation;Widow;34213;61;2;1;1;1;3;07/09/2012;2;4434;50;4;28;6;3;26;117;9;13;3;3;1;2;9;0;0;0;0;0;0;0
4931;1977;Graduation;Together;157146;47;0;0;0;0;2;29/04/2013;13;4200;1;0;1725;2;1;1;1730;28;61.78571429;0;0;28;0;1;0;0;0;0;0;0;0
13;1947;Phd;Widow;25358;77;1;0;1;1;2;22/07/2013;57;4116;19;0;5;0;0;8;32;6;5.333333333;2;1;0;3;6;0;0;0;0;0;0;0
1834;1978;Master;Single;35544;46;1;1;0;1;2;08/03/2014;77;3887;30;5;23;4;1;4;67;6;11.16666667;1;2;0;3;7;0;0;0;0;0;0;0
2285;1954;Master;Together;36634;70;1;0;1;1;3;28/05/2013;0;4171;213;9;76;4;3;30;335;15;22.33333333;3;5;2;5;7;0;0;0;0;0;0;0
2295;1954;Phd;Married;62670;70;1;0;1;1;3;02/02/2014;57;3921;539;30;92;80;46;38;825;22;37.5;1;5;3;13;3;0;0;0;0;0;0;0
1378;1972;2nd cycle;Together;50334;52;1;0;1;1;3;24/07/2013;24;4114;284;16;160;84;16;134;694;23;30.17391304;6;7;4;6;6;0;0;0;0;0;0;0
2781;1981;Graduation;Single;72066;43;0;0;0;0;1;23/06/2014;55;3780;1003;34;536;134;51;34;1792;17;105.4117647;1;4;6;6;2;1;0;0;0;1;2;0
1165;1958;Phd;Single;50729;66;2;1;1;1;3;02/05/2013;62;4197;239;13;143;45;4;52;496;24;20.66666667;9;6;2;7;6;0;0;0;0;0;0;0
1404;1968;Graduation;Together;34916;56;2;2;0;1;4;15/05/2013;89;4184;51;23;82;33;0;42;231;13;17.76923077;4;5;1;3;9;0;0;0;0;0;0;0
6457;1976;Graduation;Divorced;64892;48;1;0;1;1;2;29/05/2014;77;3805;527;24;230;32;24;65;902;24;37.58333333;2;6;4;12;4;0;0;0;0;0;0;0
2639;1966;Graduation;Single;43602;58;2;1;1;1;3;10/01/2014;45;3944;19;5;12;10;3;19;68;9;7.555555556;3;3;1;2;6;0;0;0;0;0;0;0
8299;1989;Phd;Single;33996;35;0;0;0;0;1;11/09/2013;46;4065;40;2;15;8;0;6;71;6;11.83333333;1;1;1;3;4;0;0;0;0;0;0;0
6437;1985;2nd cycle;Single;41473;39;1;1;0;1;2;19/06/2013;80;4149;21;8;20;15;3;9;76;6;12.66666667;1;2;0;3;7;0;0;0;0;0;0;0
6912;1967;Phd;Married;63246;57;2;0;2;1;4;20/08/2013;60;4087;593;30;91;29;22;7;772;22;35.09090909;1;6;3;12;4;0;0;0;0;0;0;0
7327;1959;Phd;Married;36732;65;2;1;1;1;4;29/12/2013;71;3956;21;5;3;10;1;7;47;9;5.222222222;3;1;1;4;2;0;0;0;0;0;0;0
5299;1970;Phd;Married;69084;54;1;1;0;1;3;19/11/2013;43;3996;1181;107;199;39;30;30;1586;25;63.44;2;7;3;13;8;0;0;0;0;0;0;0
4127;1967;Phd;Married;77766;57;1;0;1;1;3;22/02/2013;97;4266;1004;59;265;115;59;27;1529;34;44.97058824;2;11;10;11;6;0;0;1;0;0;1;0
8143;1985;Phd;Single;37929;39;0;0;0;0;1;30/07/2013;49;4108;202;2;46;3;2;10;265;13;20.38461538;2;4;2;5;7;1;0;0;1;0;2;0
1964;1951;Graduation;Together;86610;73;0;0;0;0;2;05/09/2013;66;4071;446;107;768;33;196;53;1603;18;89.05555556;1;5;6;6;2;0;0;0;0;0;0;0
3690;1986;Master;Married;80141;38;0;0;0;0;2;11/01/2013;20;4308;1184;102;673;52;40;40;2091;22;95.04545455;1;7;4;10;6;0;0;0;0;1;1;0
3433;1955;2nd cycle;Married;72635;69;0;0;0;0;2;03/06/2013;54;4165;390;22;323;104;35;107;981;21;46.71428571;1;6;8;6;3;1;0;0;0;0;1;0
3389;1970;Graduation;Married;69016;54;1;0;1;1;3;22/11/2012;61;4358;726;53;363;123;107;161;1533;34;45.08823529;4;8;9;13;5;0;0;0;0;0;0;0
4712;1991;2nd cycle;Together;20193;33;0;0;0;0;2;28/11/2012;18;4352;8;8;22;24;11;9;82;7;11.71428571;1;1;1;4;4;0;0;0;0;0;0;0
1170;1975;Graduation;Married;27573;49;1;1;0;1;3;25/03/2013;45;4235;50;15;110;39;15;15;244;14;17.42857143;4;5;1;4;8;0;0;0;0;0;0;0
6347;1979;Basic;Single;15862;45;1;1;0;1;2;27/06/2013;26;4141;1;1;4;11;9;10;36;5;7.2;1;1;0;3;8;0;0;0;0;0;0;0
4065;1976;Phd;Married;49544;48;1;1;0;1;3;12/02/2013;0;4276;308;0;73;0;0;23;404;16;25.25;2;5;1;8;7;0;0;0;0;0;0;0
8230;1980;Graduation;Married;33228;44;1;1;0;1;3;23/01/2014;28;3931;22;2;31;7;4;5;71;6;11.83333333;1;2;0;3;7;0;0;0;0;0;0;0
1215;1978;Graduation;Together;70440;46;0;0;0;0;2;08/10/2013;49;4038;690;117;499;76;102;88;1572;23;68.34782609;1;5;10;7;3;1;0;0;0;0;1;0
5939;1971;Graduation;Together;38232;53;2;1;1;1;4;17/01/2014;84;3937;43;5;28;7;6;33;122;11;11.09090909;4;3;1;3;5;0;0;0;0;0;0;0
2156;1955;Phd;Married;22554;69;2;1;1;1;4;03/11/2012;38;4377;27;0;10;0;0;4;41;10;4.1;4;2;0;4;5;0;0;0;0;0;0;0
7788;1983;Phd;Married;23536;41;1;1;0;1;3;04/06/2014;53;3799;6;0;3;0;0;1;10;4;2.5;1;0;0;3;3;0;0;0;0;0;0;0
10323;1952;Graduation;Married;49413;72;1;0;1;1;3;25/10/2013;88;4021;205;7;41;3;2;46;304;13;23.38461538;2;4;2;5;5;0;0;0;0;0;0;0
7947;1969;Graduation;Married;42231;55;2;1;1;1;4;25/03/2014;99;3870;24;0;8;0;1;4;37;5;7.4;1;1;0;3;5;0;0;0;0;0;0;0
1891;1980;Master;Divorced;78789;44;0;0;0;0;1;08/08/2012;12;4464;667;50;850;21;83;83;1754;16;109.625;1;4;6;5;2;0;0;0;0;0;0;0
2570;1968;Graduation;Together;56534;56;1;0;1;1;3;23/07/2013;35;4115;691;7;61;10;0;46;815;25;32.6;4;10;4;7;8;0;1;0;1;0;2;0
9256;1971;Graduation;Single;58350;53;1;0;1;1;2;04/01/2013;5;4315;493;26;206;116;80;80;1001;27;37.07407407;4;8;3;12;6;0;0;0;0;0;0;0
295;1989;Graduation;Single;81217;35;0;0;0;0;1;19/07/2013;77;4119;493;70;324;146;40;84;1157;22;52.59090909;1;3;7;11;1;0;0;0;0;0;0;0
7397;1951;Graduation;Single;49090;73;1;0;1;1;2;19/07/2013;45;4119;494;5;82;7;0;100;688;21;32.76190476;3;7;2;9;7;0;0;0;0;0;0;0
6349;1987;Master;Divorced;61787;37;0;0;0;0;1;06/07/2013;71;4132;621;73;414;78;48;85;1319;19;69.42105263;1;8;4;6;5;0;0;0;0;0;0;0
10790;1985;Phd;Married;18169;39;1;1;0;1;3;19/02/2013;40;4269;9;0;5;0;0;7;21;4;5.25;1;1;0;2;8;0;0;0;0;0;0;0
10398;1981;2nd cycle;Single;24336;43;1;1;0;1;2;27/08/2012;82;4445;1;6;2;8;2;12;31;4;7.75;1;1;0;2;7;0;0;0;0;0;0;0
2431;1990;Graduation;Married;18222;34;0;0;0;0;2;31/12/2012;70;4319;12;4;19;12;6;14;67;6;11.16666667;1;2;0;3;8;0;0;0;0;0;0;0
550;1952;Graduation;Divorced;62335;72;1;0;1;1;2;23/05/2013;87;4176;243;131;217;85;6;26;708;21;33.71428571;2;3;3;13;2;0;0;0;0;0;0;0
1890;1971;2nd cycle;Together;42033;53;2;1;1;1;4;19/09/2012;95;4422;11;1;4;2;0;7;25;4;6.25;1;1;0;2;7;0;0;0;0;0;0;0
10742;1983;Phd;Married;86580;41;0;0;0;0;2;27/02/2013;72;4261;532;21;127;26;20;20;746;11;67.81818182;0;4;2;5;1;0;0;0;0;1;1;0
10356;1957;Phd;Divorced;41437;67;2;1;1;1;3;22/09/2012;5;4419;29;0;2;0;0;1;32;5;6.4;1;1;0;3;7;0;0;0;0;0;0;0
4676;1951;Master;Widow;73705;73;2;0;2;1;3;05/03/2014;86;3890;612;91;520;258;107;107;1695;25;67.8;2;9;6;8;5;0;0;0;0;0;0;0
8852;1976;Graduation;Married;61064;48;1;0;1;1;3;31/08/2012;80;4441;387;126;342;0;45;180;1080;28;38.57142857;5;8;4;11;6;0;0;0;0;0;0;0
3565;1955;Master;Married;38452;69;2;1;1;1;4;30/03/2014;62;3865;56;0;14;0;0;2;72;9;8;3;3;0;3;7;0;0;0;0;0;0;0
5294;1989;Graduation;Single;18358;35;1;1;0;1;2;20/11/2013;49;3995;6;8;19;16;4;4;57;10;5.7;3;3;0;4;7;0;0;0;0;0;0;0
1958;1973;Phd;Together;55012;51;1;0;1;1;3;21/03/2014;85;3874;582;0;65;0;0;13;660;25;26.4;6;8;2;9;5;0;0;0;0;0;0;0
7349;1973;Basic;Together;9722;51;1;1;0;1;3;02/10/2012;7;4409;6;17;16;6;16;42;103;11;9.363636364;4;3;1;3;8;0;0;0;0;0;0;0
8799;1984;Phd;Married;38175;40;1;1;0;1;3;23/09/2013;6;4053;70;6;69;2;3;3;153;11;13.90909091;3;3;1;4;7;0;0;0;0;0;0;0
1351;1956;Master;Together;58656;68;1;0;1;1;3;20/09/2012;25;4421;962;12;194;16;24;12;1220;32;38.125;4;7;8;13;6;0;0;0;0;1;1;0
1045;1965;Graduation;Together;52117;59;1;0;1;1;3;16/08/2012;55;4456;112;10;107;30;0;20;279;13;21.46153846;2;5;2;4;7;0;0;0;0;0;0;0
7732;1978;Graduation;Married;64813;46;1;1;0;1;3;02/01/2014;81;3952;293;0;124;179;97;52;745;20;37.25;1;7;2;10;5;0;0;0;0;0;0;0
8070;1973;Phd;Married;54222;51;1;0;1;1;3;01/03/2014;98;3894;199;12;31;3;12;7;264;12;22;1;3;3;5;3;0;0;0;0;0;0;0
477;1986;Graduation;Married;83512;38;0;0;0;0;2;17/06/2014;31;3786;1060;61;835;80;20;101;2157;22;98.04545455;1;4;7;10;1;1;1;1;0;1;4;0
7832;1959;Master;Married;77520;65;1;0;1;1;3;28/08/2013;30;4079;940;44;396;0;88;58;1526;23;66.34782609;1;8;7;7;4;1;0;1;0;1;3;0
2202;1978;Graduation;Together;41154;46;1;0;1;1;3;09/04/2013;98;4220;44;2;11;2;3;7;69;6;11.5;1;1;0;4;5;0;0;0;0;0;0;0
7396;1966;Graduation;Married;80398;58;0;0;0;0;2;10/11/2012;92;4370;342;51;936;207;35;26;1597;26;61.42307692;1;5;8;12;3;0;0;0;0;1;1;0
4055;1992;Basic;Single;18746;32;1;1;0;1;2;29/05/2014;41;3805;2;10;11;12;9;20;64;8;8;2;3;0;3;6;0;0;0;0;0;0;0
10340;1984;Graduation;Together;35196;40;1;1;0;1;3;13/11/2012;68;4367;75;12;141;43;39;187;497;18;27.61111111;6;6;1;5;8;0;0;0;0;0;0;0
10091;1956;Graduation;Single;60230;68;1;0;1;1;2;20/05/2013;78;4179;520;20;367;39;81;40;1067;17;62.76470588;2;6;3;6;5;0;0;0;0;0;0;0
7629;1977;Graduation;Married;22108;47;2;1;1;1;4;08/05/2014;46;3826;5;3;9;6;2;6;31;7;4.428571429;2;2;0;3;7;0;0;0;0;0;0;0
10640;1974;Graduation;Together;44392;50;2;1;1;1;4;05/09/2013;71;4071;87;5;71;7;12;29;211;14;15.07142857;5;4;1;4;7;0;0;0;0;0;0;0
3498;1976;Phd;Married;55424;48;1;0;1;1;3;25/11/2012;6;4355;462;61;184;10;53;107;877;25;35.08;4;7;5;9;6;0;0;1;0;0;1;0
6742;1979;Graduation;Married;17688;45;1;1;0;1;3;13/01/2013;82;4306;2;2;1;3;1;2;11;4;2.75;1;1;0;2;8;0;0;0;0;0;0;1
1172;1983;Phd;Married;92491;41;0;0;0;0;2;01/05/2013;71;4198;979;44;935;29;25;22;2034;25;81.36;1;7;5;12;3;1;0;0;1;1;3;0
569;1991;Graduation;Single;90273;33;0;0;0;0;1;14/12/2013;32;3971;704;129;853;120;74;111;1991;19;104.7894737;1;5;6;7;2;1;0;0;1;1;3;0
4686;1962;Phd;Widow;82571;62;0;0;0;0;1;02/04/2014;28;3862;861;31;558;62;95;79;1686;24;70.25;0;6;5;13;2;0;0;0;0;1;1;0
1381;1982;Phd;Single;38513;42;1;1;0;1;2;28/01/2014;20;3926;172;3;115;16;0;18;324;17;19.05882353;5;6;1;5;8;0;0;0;0;0;0;0
2634;1979;Master;Single;16653;45;1;1;0;1;2;18/04/2014;10;3846;5;7;31;15;4;7;69;9;7.666666667;3;2;1;3;6;0;0;0;0;0;0;0
10905;1955;Graduation;Together;42586;69;2;1;1;1;4;29/10/2012;7;4382;194;2;56;0;0;0;252;16;15.75;5;4;1;6;8;0;0;0;0;0;0;0
1744;1965;Basic;Single;23529;59;1;0;1;1;2;07/01/2013;67;4312;9;7;13;3;2;20;54;5;10.8;1;1;1;2;6;0;0;0;0;0;0;0
1000;1961;Master;Together;74881;63;2;1;1;1;4;08/03/2013;48;4252;505;72;270;36;27;54;964;27;35.7037037;4;9;2;12;5;0;0;0;0;0;0;0
3828;1951;Graduation;Married;71107;73;1;0;1;1;3;17/02/2013;61;4271;533;10;217;198;174;195;1327;28;47.39285714;2;7;6;13;4;0;0;0;0;0;0;0
8605;1964;Phd;Together;46910;60;2;1;1;1;4;23/03/2014;36;3872;48;0;14;0;0;6;68;7;9.714285714;2;2;0;3;6;0;0;0;0;0;0;0
10304;1959;Graduation;Married;18690;65;0;0;0;0;2;28/12/2012;77;4322;6;1;7;23;4;19;60;5;12;1;1;1;2;8;0;0;0;0;0;0;0
4351;1955;Graduation;Divorced;37244;69;2;1;1;1;3;27/04/2013;90;4202;18;2;10;0;0;25;55;5;11;1;1;1;2;7;0;0;1;0;0;1;0
10129;1966;Graduation;Together;82427;58;0;0;0;0;2;12/03/2014;35;3883;482;147;509;104;107;107;1456;21;69.33333333;1;3;5;12;1;0;0;0;0;1;1;0
2499;1958;2nd cycle;Single;75342;66;1;0;1;1;2;06/05/2013;38;4193;204;97;97;21;118;26;563;18;31.27777778;1;5;2;10;4;0;0;0;0;0;0;0
10092;1954;Graduation;Divorced;70044;70;1;0;1;1;2;18/02/2013;46;4270;1073;0;250;153;14;14;1504;26;57.84615385;4;7;10;5;5;0;0;0;0;0;0;0
7500;1967;Graduation;Single;79146;57;2;1;1;1;3;24/04/2014;33;3840;245;16;223;21;43;16;564;19;29.68421053;2;8;1;8;6;0;0;0;0;0;0;0
5796;1963;Graduation;Married;77437;61;0;0;0;0;2;26/11/2013;70;3989;560;21;442;29;44;29;1125;23;48.91304348;1;4;5;13;1;0;0;0;0;1;1;0
10556;1959;Graduation;Married;54984;65;1;0;1;1;3;24/05/2014;51;3810;173;13;131;32;3;6;358;17;21.05882353;4;6;1;6;7;1;0;0;0;0;1;0
1064;1971;Phd;Married;42403;53;1;1;0;1;3;11/12/2013;18;3974;22;1;11;0;5;3;42;5;8.4;1;1;0;3;8;0;0;0;0;0;0;0
48;1964;Graduation;Together;55761;60;1;0;1;1;3;24/04/2014;97;3840;136;1;12;0;3;32;184;10;18.4;2;4;1;3;6;0;0;0;1;0;1;0
7610;1983;Graduation;Together;37292;41;1;1;0;1;3;18/04/2013;32;4211;275;0;86;10;23;66;460;19;24.21052632;5;6;3;5;8;0;0;0;0;0;0;0
263;1945;Phd;Single;45576;79;0;0;0;0;1;28/05/2014;9;3806;56;19;29;2;14;25;145;8;18.125;1;3;1;3;8;0;0;0;0;0;0;0
10814;1947;Graduation;Together;70321;77;0;0;0;0;2;16/01/2013;6;4303;303;23;751;82;26;191;1376;25;55.04;1;6;5;13;4;0;0;0;0;0;0;0
9710;1969;Phd;Divorced;58086;55;1;0;1;1;2;20/01/2013;80;4299;708;7;62;0;0;15;792;23;34.43478261;2;11;3;7;8;0;0;0;0;0;0;0
9292;1952;Graduation;Married;81795;72;0;0;0;0;2;26/10/2012;74;4385;324;132;693;27;118;88;1382;23;60.08695652;1;4;11;7;2;0;0;0;0;0;0;0
10250;1947;Basic;Together;28389;77;0;0;0;0;2;20/11/2012;49;4360;1;5;3;7;4;8;28;4;7;1;1;0;2;7;0;0;0;0;0;0;0
7881;1946;Master;Married;66835;78;0;0;0;0;2;28/09/2013;21;4048;620;26;195;34;17;141;1033;24;43.04166667;1;6;4;13;2;0;0;0;0;0;0;0
5847;1969;Graduation;Divorced;69901;55;1;0;1;1;2;29/05/2013;95;4170;312;21;206;102;92;149;882;23;38.34782609;3;7;3;10;5;0;0;0;0;0;0;0
737;1949;Phd;Married;80360;75;0;0;0;0;2;03/03/2013;56;4257;1493;86;454;112;43;43;2231;15;148.7333333;2;4;4;5;2;1;0;0;1;1;3;0
3571;1961;Phd;Together;63342;63;1;0;1;1;3;16/10/2012;48;4395;918;21;118;13;10;21;1101;19;57.94736842;3;8;3;5;6;0;0;0;1;0;1;0
7807;1974;Graduation;Married;44989;50;1;0;1;1;3;12/09/2012;26;4429;98;0;106;49;10;106;369;16;23.0625;5;5;1;5;6;0;0;0;0;0;0;0
3878;1980;2nd cycle;Single;31859;44;1;1;0;1;2;27/02/2014;3;3896;3;4;7;15;8;11;48;5;9.6;1;1;0;3;7;0;0;0;0;0;0;0
5092;1949;Phd;Widow;51569;75;1;0;1;1;2;12/02/2013;39;4276;380;0;47;6;0;34;467;19;24.57894737;4;7;1;7;8;0;0;0;1;0;1;0
2154;1971;Graduation;Widow;30372;53;2;1;1;1;3;25/12/2012;33;4325;15;0;12;7;3;7;44;8;5.5;3;2;0;3;7;0;0;0;0;0;0;0
5394;1979;Basic;Single;16014;45;2;1;1;1;3;17/03/2013;42;4243;3;9;4;7;8;7;38;10;3.8;4;1;1;4;3;0;0;0;0;0;0;0
3798;1968;Graduation;Married;41120;56;2;1;1;1;4;06/11/2013;80;4009;24;2;23;0;8;24;81;9;9;3;2;1;3;6;0;0;0;0;0;0;0
3524;1971;Master;Single;39763;53;1;1;0;1;2;04/08/2013;9;4103;80;1;60;4;6;16;167;10;16.7;2;5;1;2;9;0;0;0;0;0;0;0
5247;1955;Phd;Married;38725;69;2;1;1;1;4;10/05/2014;52;3824;31;0;6;2;1;5;45;7;6.428571429;2;1;0;4;4;0;0;0;0;0;0;0
5883;1972;Graduation;Married;77981;52;1;1;0;1;3;26/05/2013;78;4173;138;120;204;16;126;60;664;21;31.61904762;3;7;4;7;5;0;0;0;0;0;0;0
2118;1964;2nd cycle;Married;62905;60;1;0;1;1;3;10/09/2013;68;4066;166;75;96;119;107;59;622;20;31.1;3;7;2;8;4;0;0;0;0;0;0;0
8812;1979;2nd cycle;Divorced;13533;45;1;1;0;1;2;10/03/2013;45;4250;12;3;8;8;0;17;48;7;6.857142857;2;2;0;3;7;0;0;0;0;0;0;0
6616;1975;Graduation;Together;59481;49;1;0;1;1;3;23/10/2013;47;4023;178;3;85;71;66;58;461;16;28.8125;2;3;3;8;2;0;0;0;0;0;0;0
2797;1977;Graduation;Married;72117;47;1;0;1;1;3;20/08/2013;34;4087;707;20;171;65;60;50;1073;26;41.26923077;1;9;7;9;5;0;0;0;0;0;0;0
4328;1986;2nd cycle;Married;21955;38;1;1;0;1;3;07/09/2013;81;4069;5;1;7;17;14;11;55;8;6.875;2;2;1;3;6;0;0;0;0;0;0;0
9167;1956;Graduation;Married;67131;68;1;0;1;1;3;26/03/2013;72;4234;465;71;250;93;35;62;976;26;37.53846154;3;9;2;12;6;0;0;0;0;0;0;0
10560;1980;Phd;Single;36802;44;1;1;0;1;2;16/06/2014;23;3787;16;1;2;0;0;1;20;5;4;1;1;0;3;5;0;0;0;0;0;0;0
2631;1982;Graduation;Together;71853;42;0;0;0;0;2;08/05/2013;29;4191;358;108;413;141;97;32;1149;17;67.58823529;1;2;8;6;1;0;0;0;0;0;0;0
8312;1961;Basic;Married;28249;63;0;0;0;0;2;15/06/2014;80;3788;1;9;7;2;14;10;43;6;7.166666667;1;2;0;3;6;0;0;0;0;0;0;0
5534;1975;Master;Married;47808;49;1;0;1;1;3;20/10/2013;30;4026;123;1;26;2;0;72;224;10;22.4;2;3;2;3;7;0;0;1;0;0;1;0
5093;1974;Phd;Divorced;25509;50;1;1;0;1;2;18/09/2012;15;4423;40;3;30;10;7;11;101;9;11.22222222;3;3;0;3;9;0;0;0;0;0;0;0
7592;1946;Phd;Married;51012;78;0;0;0;0;2;18/04/2013;86;4211;102;9;63;2;9;24;209;10;20.9;1;4;1;4;6;0;0;0;0;0;0;0
8895;1985;Graduation;Single;70596;39;0;0;0;0;1;05/10/2012;68;4406;347;44;534;17;0;26;968;21;46.0952381;1;3;5;12;2;0;0;0;0;0;0;0
8584;1952;Phd;Together;85431;72;0;0;0;0;2;08/06/2013;54;4160;376;53;462;168;53;53;1165;17;68.52941176;1;2;7;7;0;0;0;0;0;0;0;0
2694;1967;Graduation;Married;42664;57;1;0;1;1;3;18/03/2014;44;3877;21;0;3;0;0;0;24;5;4.8;1;1;0;3;6;0;0;0;0;0;0;0
8910;1955;Graduation;Together;42586;69;2;1;1;1;4;29/10/2012;7;4382;194;2;56;0;0;0;252;16;15.75;5;4;1;6;8;0;0;0;0;0;0;0
7433;1985;Graduation;Single;29760;39;1;1;0;1;2;29/08/2012;87;4443;64;4;68;7;5;17;165;12;13.75;4;3;1;4;8;0;0;0;0;0;0;0
164;1977;Phd;Married;28973;47;0;0;0;0;2;13/10/2012;59;4398;206;0;46;3;2;12;269;13;20.69230769;2;5;1;5;8;0;0;0;0;0;0;0
10477;1973;Phd;Together;39435;51;1;1;0;1;3;06/08/2013;16;4101;71;0;18;0;0;13;102;7;14.57142857;1;3;1;2;7;0;0;0;0;0;0;0
2681;1984;2nd cycle;Married;65370;40;0;0;0;0;2;01/08/2013;1;4106;71;22;112;138;89;29;461;19;24.26315789;1;2;3;13;1;0;0;0;0;0;0;0
5150;1979;Basic;Single;20194;45;1;1;0;1;2;17/12/2012;64;4333;0;4;7;11;10;15;47;7;6.714285714;2;2;0;3;6;0;0;0;0;0;0;0
5283;1976;Phd;Single;42473;48;2;1;1;1;3;17/02/2014;72;3906;93;1;21;0;4;25;144;10;14.4;3;2;1;4;5;0;0;0;0;0;0;0
9645;1968;Graduation;Married;64590;56;0;0;0;0;2;14/10/2012;98;4397;920;138;168;36;46;30;1338;24;55.75;1;9;4;10;6;0;0;0;0;0;0;0
10678;1959;Graduation;Together;71232;65;1;0;1;1;3;28/11/2013;91;3987;653;17;170;34;26;17;917;25;36.68;2;11;2;10;7;0;0;0;0;0;0;0
7261;1971;Graduation;Together;34600;53;2;1;1;1;4;01/01/2013;8;4318;199;33;60;8;3;15;318;17;18.70588235;5;5;2;5;8;0;0;0;0;0;0;0
9648;1967;Graduation;Single;46904;57;2;1;1;1;3;03/11/2012;20;4377;153;4;56;0;9;31;253;14;18.07142857;4;5;1;4;8;0;0;0;0;0;0;0
2870;1973;Graduation;Married;49094;51;1;0;1;1;3;21/09/2012;6;4420;376;0;38;11;8;69;502;20;25.1;5;6;3;6;6;0;0;0;0;0;0;0
8008;1983;Graduation;Together;36075;41;1;1;0;1;3;09/12/2013;54;3976;46;0;30;12;1;30;119;7;17;1;2;0;4;6;0;0;0;0;0;0;0
1513;1979;2nd cycle;Together;60839;45;2;1;1;1;4;28/08/2012;72;4444;600;21;128;223;150;128;1250;29;43.10344828;13;2;2;12;8;0;0;0;0;0;0;0
6173;1979;Graduation;Together;77298;45;1;0;1;1;3;02/11/2013;46;4013;425;115;292;23;35;79;969;24;40.375;1;6;6;11;3;0;0;0;0;0;0;0
1419;1950;Graduation;Together;34026;74;2;1;1;1;4;05/08/2013;11;4102;18;6;15;12;8;17;76;9;8.444444444;3;2;1;3;5;0;0;0;0;0;0;0
9150;1963;Phd;Single;48918;61;2;1;1;1;3;12/04/2014;21;3852;52;0;9;0;0;1;62;7;8.857142857;2;1;0;4;4;0;0;0;0;0;0;0
7960;1962;2nd cycle;Together;82122;62;0;0;0;0;2;15/08/2013;89;4092;734;22;350;151;25;100;1382;26;53.15384615;1;3;9;13;1;0;0;0;0;1;1;0
1250;1976;Graduation;Single;37697;48;1;1;0;1;2;07/02/2014;82;3916;34;6;21;11;4;8;84;7;12;1;2;1;3;6;0;0;0;0;0;0;0
9905;1952;Graduation;Together;34074;72;2;1;1;1;4;13/07/2013;69;4125;135;1;41;10;1;67;255;14;18.21428571;5;3;3;3;6;0;0;1;0;0;1;0
10691;1960;Master;Married;28520;64;2;1;1;1;4;14/06/2013;55;4154;11;0;10;0;2;20;43;5;8.6;1;1;1;2;6;0;0;0;0;0;0;0
7002;1955;Graduation;Single;62535;69;1;0;1;1;2;03/10/2013;13;4043;163;48;90;0;45;52;398;14;28.42857143;1;3;2;8;3;0;0;0;0;0;0;0
2952;1977;Master;Single;36273;47;1;1;0;1;2;16/04/2014;80;3848;29;3;30;3;2;9;76;8;9.5;2;3;0;3;6;0;0;0;0;0;0;0
8439;1964;Graduation;Together;63404;60;2;0;2;1;4;06/06/2014;97;3797;734;26;70;11;44;17;902;15;60.13333333;2;6;3;4;4;1;0;0;0;0;1;0
762;1981;2nd cycle;Together;75774;43;1;1;0;1;3;02/05/2014;27;3832;340;21;134;258;14;56;823;21;39.19047619;1;7;5;8;4;0;0;0;0;0;0;0
2831;1976;Graduation;Together;78416;48;1;0;1;1;3;27/06/2014;99;3776;453;38;279;188;38;183;1179;26;45.34615385;2;7;7;10;3;0;0;0;0;0;0;0
